DateTime,Open,High,Low,Close,Volume
2006-02-01 12:00:00,1.77632,1.77937,1.77265,1.77922,15236570000
2006-02-01 16:00:00,1.779,1.78039,1.77278,1.77278,76060570000
2006-02-01 20:00:00,1.77276,1.77608,1.77243,1.77438,14603020000
2006-02-02 00:00:00,1.77441,1.77611,1.77307,1.7741,11749150000
2006-02-02 04:00:00,1.77415,1.77523,1.77098,1.7747,12648670000
2006-02-02 08:00:00,1.77472,1.77629,1.77154,1.77472,14617670000
2006-02-02 12:00:00,1.77481,1.77996,1.7734,1.77869,14769120000
2006-02-02 16:00:00,1.77865,1.7812,1.77855,1.77938,74792406990
2006-02-02 20:00:00,1.77933,1.78079,1.77745,1.77796,14544370000
2006-02-03 00:00:00,1.778,1.78054,1.77772,1.77969,11503436990
2006-02-03 04:00:00,1.77973,1.77976,1.77619,1.77754,12784350000
2006-02-03 08:00:00,1.77745,1.77801,1.77488,1.77559,14816970000
2006-02-03 12:00:00,1.77554,1.77687,1.75919,1.76015,15408020000
2006-02-03 16:00:00,1.76,1.7631,1.75958,1.76155,74740770970
2006-02-03 20:00:00,1.76173,1.76267,1.76112,1.76255,8328700000
2006-02-05 20:00:00,1.76269,1.76291,1.76077,1.7625,6249600000
2006-02-06 00:00:00,1.76253,1.76386,1.75995,1.76006,12101540000
2006-02-06 04:00:00,1.7602,1.7617,1.75528,1.75598,12513193980
2006-02-06 08:00:00,1.75606,1.7576,1.75131,1.75239,15055100000
2006-02-06 12:00:00,1.75237,1.75388,1.74937,1.75055,14894750000
2006-02-06 16:00:00,1.7504,1.7504,1.74337,1.74758,74428346990
2006-02-06 20:00:00,1.74761,1.74803,1.74605,1.74647,14874700000
2006-02-07 00:00:00,1.74653,1.75009,1.74598,1.74898,11364650000
2006-02-07 04:00:00,1.7491,1.75038,1.747,1.74914,12144750000
2006-02-07 08:00:00,1.74905,1.75129,1.74675,1.74816,15121646990
2006-02-07 12:00:00,1.74825,1.74837,1.7405,1.74051,14491440000
2006-02-07 16:00:00,1.74077,1.74632,1.74026,1.74475,76585430000
2006-02-07 20:00:00,1.74485,1.74708,1.74296,1.74628,15143693980
2006-02-08 00:00:00,1.7463,1.74654,1.7434,1.745,11666390000
2006-02-08 04:00:00,1.74505,1.74585,1.74239,1.74383,12345446990
2006-02-08 08:00:00,1.74383,1.74429,1.74054,1.74262,15186766990
2006-02-08 12:00:00,1.7426,1.744,1.73995,1.74134,14580450000
2006-02-08 16:00:00,1.74143,1.74143,1.73761,1.7392,76402850000
2006-02-08 20:00:00,1.73905,1.74157,1.73884,1.74088,14784010000
2006-02-09 00:00:00,1.74091,1.74592,1.74075,1.74241,12509170000
2006-02-09 04:00:00,1.74245,1.74556,1.74236,1.7433,13172490000
2006-02-09 08:00:00,1.74325,1.7433,1.73796,1.74209,14730516990
2006-02-09 12:00:00,1.74216,1.74303,1.73749,1.73876,14826600000
2006-02-09 16:00:00,1.73893,1.74223,1.73893,1.73905,75259080970
2006-02-09 20:00:00,1.73915,1.74447,1.73912,1.7444,15098206990
2006-02-10 00:00:00,1.74463,1.7463,1.74111,1.74441,11923166990
2006-02-10 04:00:00,1.74445,1.7488,1.74377,1.74539,12802346990
2006-02-10 08:00:00,1.74534,1.74814,1.74242,1.74718,15323380970
2006-02-10 12:00:00,1.74718,1.75722,1.74351,1.74443,15399066990
2006-02-10 16:00:00,1.7447,1.74748,1.74277,1.74426,77836876990
2006-02-10 20:00:00,1.7442,1.74504,1.74281,1.74402,8735750000
2006-02-12 20:00:00,1.74368,1.74443,1.74274,1.74338,5635500000
2006-02-13 00:00:00,1.74341,1.74378,1.74096,1.74142,12049220000
2006-02-13 04:00:00,1.74145,1.74353,1.74135,1.74203,12912900000
2006-02-13 08:00:00,1.74188,1.74188,1.73699,1.73927,15074430000
2006-02-13 12:00:00,1.73923,1.74336,1.7363,1.74245,14649960000
2006-02-13 16:00:00,1.74257,1.74385,1.74121,1.74202,75692360000
2006-02-13 20:00:00,1.74212,1.7434,1.74045,1.74308,14092396990
2006-02-14 00:00:00,1.74305,1.74305,1.74005,1.74103,11106750000
2006-02-14 04:00:00,1.7411,1.74429,1.7409,1.74282,12693640000
2006-02-14 08:00:00,1.74275,1.74332,1.73492,1.73505,15355940000
2006-02-14 12:00:00,1.73505,1.73617,1.72802,1.7285,15631596990
2006-02-14 16:00:00,1.72867,1.73557,1.72867,1.73524,75247220000
2006-02-14 20:00:00,1.73537,1.73693,1.73477,1.73548,14117566990
2006-02-15 00:00:00,1.73552,1.73708,1.73447,1.73587,12602700000
2006-02-15 04:00:00,1.73595,1.73626,1.73335,1.73436,12601666990
2006-02-15 08:00:00,1.73428,1.74027,1.73305,1.73895,14572920000
2006-02-15 12:00:00,1.73894,1.74853,1.73848,1.74352,16008120000
2006-02-15 16:00:00,1.74351,1.74399,1.73729,1.73955,75550270000
2006-02-15 20:00:00,1.73956,1.74097,1.73935,1.73968,14803850000
2006-02-16 00:00:00,1.73969,1.74046,1.73879,1.7395,11210060000
2006-02-16 04:00:00,1.73958,1.74033,1.73781,1.73836,12639770000
2006-02-16 08:00:00,1.73832,1.73851,1.73075,1.7344,15113190000
2006-02-16 12:00:00,1.73444,1.73558,1.73196,1.73494,14890070000
2006-02-16 16:00:00,1.73516,1.73849,1.73407,1.73791,75817593980
2006-02-16 20:00:00,1.73796,1.74008,1.73774,1.73894,15327150000
2006-02-17 00:00:00,1.73879,1.73944,1.73395,1.7347,11859550000
2006-02-17 04:00:00,1.73473,1.73682,1.73453,1.73572,13140650000
2006-02-17 08:00:00,1.73547,1.73831,1.73437,1.73533,16069216990
2006-02-17 12:00:00,1.73533,1.74217,1.73284,1.74038,15460290000
2006-02-17 16:00:00,1.74026,1.74205,1.73689,1.74043,74552926990
2006-02-17 20:00:00,1.7405,1.7418,1.73987,1.7418,9074300000
2006-02-19 20:00:00,1.74053,1.74249,1.74007,1.74202,6500700000
2006-02-20 00:00:00,1.74207,1.74547,1.74147,1.7442,12127970000
2006-02-20 04:00:00,1.7442,1.74583,1.74323,1.74406,12866120000
2006-02-20 08:00:00,1.74422,1.7444,1.74061,1.74341,15519070000
2006-02-20 12:00:00,1.74323,1.74469,1.74211,1.74451,14613600000
2006-02-20 16:00:00,1.74458,1.74543,1.74288,1.74351,75852473980
2006-02-20 20:00:00,1.74354,1.74487,1.74288,1.74394,14756250000
2006-02-21 00:00:00,1.7441,1.74422,1.74165,1.7428,12363800000
2006-02-21 04:00:00,1.74282,1.74372,1.74195,1.74266,12684900000
2006-02-21 08:00:00,1.74261,1.74541,1.74153,1.74441,15959390000
2006-02-21 12:00:00,1.74426,1.74732,1.74166,1.74233,15578500000
2006-02-21 16:00:00,1.74252,1.74698,1.74219,1.74607,75966783980
2006-02-21 20:00:00,1.74603,1.7463,1.74402,1.74537,14046300000
2006-02-22 00:00:00,1.74533,1.74633,1.74411,1.74498,12662800000
2006-02-22 04:00:00,1.745,1.74631,1.74375,1.74468,12844500000
2006-02-22 08:00:00,1.74464,1.74509,1.73861,1.73958,16125246990
2006-02-22 12:00:00,1.73965,1.74187,1.73611,1.73985,15908816990
2006-02-22 16:00:00,1.73982,1.74396,1.73919,1.74183,75389631940
2006-02-22 20:00:00,1.74189,1.7439,1.74162,1.74362,15164320000
2006-02-23 00:00:00,1.74364,1.74373,1.74121,1.74132,11223950000
2006-02-23 04:00:00,1.74138,1.74591,1.74125,1.74501,13746400000
2006-02-23 08:00:00,1.74499,1.75466,1.74495,1.75222,16175120000
2006-02-23 12:00:00,1.75225,1.75526,1.74772,1.75059,14771350000
2006-02-23 16:00:00,1.75068,1.75392,1.75018,1.75135,75121366990
2006-02-23 20:00:00,1.75142,1.75213,1.75058,1.75155,14660343980
2006-02-24 00:00:00,1.75155,1.75332,1.75065,1.75199,12607066990
2006-02-24 04:00:00,1.75204,1.75311,1.7511,1.7527,12669520000
2006-02-24 08:00:00,1.7526,1.7526,1.74693,1.7494,14975196990
2006-02-24 12:00:00,1.74946,1.7511,1.74402,1.74402,14749170000
2006-02-24 16:00:00,1.74399,1.74558,1.74256,1.74505,75326540000
2006-02-24 20:00:00,1.74507,1.74552,1.74365,1.74545,8399646990
2006-02-26 20:00:00,1.74382,1.7449,1.73926,1.73956,7917600000
2006-02-27 00:00:00,1.73957,1.74468,1.73804,1.74418,12576246990
2006-02-27 04:00:00,1.74422,1.74478,1.74038,1.74119,12720693980
2006-02-27 08:00:00,1.74117,1.74138,1.73747,1.73932,15415270000
2006-02-27 12:00:00,1.73938,1.74128,1.73791,1.73922,15229200000
2006-02-27 16:00:00,1.73933,1.74182,1.73808,1.73976,75985813980
2006-02-27 20:00:00,1.7398,1.74022,1.73842,1.7394,14490713980
2006-02-28 00:00:00,1.73943,1.7406,1.73795,1.74058,11450600000
2006-02-28 04:00:00,1.74062,1.74066,1.73749,1.73844,13209950000
2006-02-28 08:00:00,1.73842,1.74814,1.738,1.74628,15324370000
2006-02-28 12:00:00,1.74637,1.75215,1.74557,1.75094,15395140000
2006-02-28 16:00:00,1.75078,1.75659,1.75076,1.75405,76325970000
2006-02-28 20:00:00,1.75409,1.75427,1.75273,1.75364,15479720000
2006-03-01 00:00:00,1.7536,1.75567,1.75304,1.7547,12543850000
2006-03-01 04:00:00,1.75475,1.75546,1.75319,1.75359,13250420000
2006-03-01 08:00:00,1.75349,1.75811,1.75142,1.75579,15628970000
2006-03-01 12:00:00,1.75588,1.75913,1.75237,1.75263,15285043980
2006-03-01 16:00:00,1.75284,1.75351,1.74602,1.74982,75176380970
2006-03-01 20:00:00,1.74985,1.75036,1.74809,1.7494,14476300000
2006-03-02 00:00:00,1.74942,1.75009,1.74855,1.74925,11322820000
2006-03-02 04:00:00,1.74928,1.75082,1.74853,1.75082,12438190000
2006-03-02 08:00:00,1.75082,1.75178,1.74633,1.74654,15291000000
2006-03-02 12:00:00,1.74651,1.74903,1.74341,1.74639,16089320000
2006-03-02 16:00:00,1.74633,1.75452,1.74632,1.75357,75833626990
2006-03-02 20:00:00,1.75355,1.75455,1.75219,1.75298,15415640000
2006-03-03 00:00:00,1.753,1.75352,1.75009,1.7508,11960990000
2006-03-03 04:00:00,1.75088,1.75258,1.75066,1.75145,13657050000
2006-03-03 08:00:00,1.75136,1.7554,1.75074,1.75481,14938970000
2006-03-03 12:00:00,1.75488,1.75842,1.7507,1.75115,15433820000
2006-03-03 16:00:00,1.75114,1.75404,1.75114,1.75347,75038170970
2006-03-03 20:00:00,1.75351,1.75525,1.75343,1.75525,8200870000
2006-03-05 20:00:00,1.75587,1.75889,1.75525,1.75872,6730700000
2006-03-06 00:00:00,1.7588,1.75987,1.75711,1.7584,12601540000
2006-03-06 04:00:00,1.75849,1.7621,1.75689,1.76044,12882070000
2006-03-06 08:00:00,1.76044,1.76049,1.75389,1.75549,15453050000
2006-03-06 12:00:00,1.75554,1.75572,1.75034,1.75086,14947270000
2006-03-06 16:00:00,1.7508,1.75116,1.7466,1.7487,76005947960
2006-03-06 20:00:00,1.74883,1.75051,1.74802,1.7493,15479800000
2006-03-07 00:00:00,1.74933,1.74976,1.74586,1.7473,12606650000
2006-03-07 04:00:00,1.74737,1.7475,1.74327,1.74357,13570670000
2006-03-07 08:00:00,1.74366,1.74475,1.73531,1.73587,17110000000
2006-03-07 12:00:00,1.73602,1.7376,1.73288,1.73502,15375350000
2006-03-07 16:00:00,1.73495,1.73719,1.73458,1.73582,75737486990
2006-03-07 20:00:00,1.73593,1.73618,1.7345,1.7358,15682850000
2006-03-08 00:00:00,1.73585,1.73784,1.73413,1.73684,11721100000
2006-03-08 04:00:00,1.73682,1.74109,1.73586,1.74109,13684140000
2006-03-08 08:00:00,1.74097,1.74151,1.73743,1.73777,15364046990
2006-03-08 12:00:00,1.73784,1.73917,1.73435,1.73527,15035316990
2006-03-08 16:00:00,1.73524,1.73739,1.73428,1.73655,75658603980
2006-03-08 20:00:00,1.73651,1.73865,1.73593,1.7362,14827843980
2006-03-09 00:00:00,1.73625,1.73795,1.7351,1.73559,11880420000
2006-03-09 04:00:00,1.73567,1.73804,1.73439,1.73737,13517000000
2006-03-09 08:00:00,1.73727,1.7404,1.73602,1.73786,15165196990
2006-03-09 12:00:00,1.73791,1.74092,1.73681,1.737,14938450000
2006-03-09 16:00:00,1.73699,1.73753,1.7349,1.73547,75099727960
2006-03-09 20:00:00,1.7355,1.73654,1.73491,1.73522,14847560000
2006-03-10 00:00:00,1.73523,1.73592,1.73461,1.7355,11159100000
2006-03-10 04:00:00,1.73555,1.73725,1.73468,1.73674,13314116990
2006-03-10 08:00:00,1.73677,1.73951,1.7358,1.73627,15593666990
2006-03-10 12:00:00,1.73627,1.73738,1.72305,1.72563,15980816990
2006-03-10 16:00:00,1.72567,1.72686,1.72367,1.72597,75107730000
2006-03-10 20:00:00,1.72597,1.72748,1.72547,1.7258,7963700000
2006-03-12 20:00:00,1.72565,1.72735,1.72495,1.72713,6038300000
2006-03-13 00:00:00,1.72713,1.72773,1.72538,1.72658,12796070000
2006-03-13 04:00:00,1.72663,1.72942,1.72624,1.72817,13365246990
2006-03-13 08:00:00,1.7282,1.72903,1.72273,1.72606,16107750000
2006-03-13 12:00:00,1.72606,1.73051,1.72531,1.72894,14910990000
2006-03-13 16:00:00,1.72888,1.73297,1.72877,1.73269,75649670970
2006-03-13 20:00:00,1.7327,1.73689,1.73151,1.73532,15228900000
2006-03-14 00:00:00,1.73534,1.73707,1.73373,1.73461,13061046990
2006-03-14 04:00:00,1.73467,1.73622,1.73383,1.73407,12724350000
2006-03-14 08:00:00,1.73397,1.73671,1.73386,1.73472,14945896990
2006-03-14 12:00:00,1.73477,1.74632,1.73431,1.74514,15622150000
2006-03-14 16:00:00,1.74493,1.74819,1.74439,1.74595,75186907960
2006-03-14 20:00:00,1.74597,1.74696,1.74515,1.7464,15224646990
2006-03-15 00:00:00,1.74642,1.74694,1.74488,1.7467,11932250000
2006-03-15 04:00:00,1.74675,1.74702,1.74517,1.7453,12189470000
2006-03-15 08:00:00,1.74521,1.74763,1.74186,1.74541,15071896990
2006-03-15 12:00:00,1.74544,1.74914,1.74286,1.74467,14885100000
2006-03-15 16:00:00,1.74467,1.74883,1.74467,1.74874,77200696990
2006-03-15 20:00:00,1.74878,1.7488,1.74648,1.74702,14242470000
2006-03-16 00:00:00,1.74703,1.74851,1.746,1.74681,12640850000
2006-03-16 04:00:00,1.74682,1.74765,1.74401,1.74751,13494670000
2006-03-16 08:00:00,1.74745,1.74935,1.74536,1.74612,14962766990
2006-03-16 12:00:00,1.7462,1.7554,1.74578,1.75444,14961010000
2006-03-16 16:00:00,1.75431,1.75941,1.75369,1.75753,75920106990
2006-03-16 20:00:00,1.75757,1.75762,1.75578,1.7563,15037366990
2006-03-17 00:00:00,1.75632,1.75684,1.7538,1.756,12154750000
2006-03-17 04:00:00,1.75603,1.75632,1.75295,1.7534,12468230000
2006-03-17 08:00:00,1.75332,1.75716,1.7529,1.75519,15848286990
2006-03-17 12:00:00,1.75523,1.75655,1.75106,1.75311,14853150000
2006-03-17 16:00:00,1.75321,1.75737,1.75316,1.75682,74736366990
2006-03-17 20:00:00,1.75687,1.75755,1.7558,1.75615,8060300000
2006-03-19 20:00:00,1.75567,1.75643,1.75401,1.75475,8133150000
2006-03-20 00:00:00,1.75471,1.75548,1.75304,1.7544,12210970000
2006-03-20 04:00:00,1.7546,1.75834,1.75361,1.75829,13606350000
2006-03-20 08:00:00,1.75797,1.75849,1.75256,1.75256,15365620000
2006-03-20 12:00:00,1.75279,1.75627,1.75279,1.75533,15258020000
2006-03-20 16:00:00,1.75528,1.75648,1.75331,1.75585,74655883980
2006-03-20 20:00:00,1.75593,1.75661,1.75468,1.7551,13987466990
2006-03-21 00:00:00,1.75511,1.75512,1.75195,1.75341,11953170000
2006-03-21 04:00:00,1.75346,1.75417,1.75052,1.75106,13313500000
2006-03-21 08:00:00,1.75093,1.75169,1.74622,1.74907,15810370000
2006-03-21 12:00:00,1.7491,1.75157,1.74584,1.74725,14624050000
2006-03-21 16:00:00,1.74723,1.74834,1.74491,1.74757,75998336990
2006-03-21 20:00:00,1.74766,1.74916,1.74601,1.7487,15832990000
2006-03-22 00:00:00,1.74872,1.74875,1.74595,1.74648,12299000000
2006-03-22 04:00:00,1.74653,1.75044,1.74538,1.74974,12762193980
2006-03-22 08:00:00,1.74963,1.75,1.74508,1.74681,15350800000
2006-03-22 12:00:00,1.74674,1.74968,1.74516,1.74655,14991200000
2006-03-22 16:00:00,1.74648,1.74897,1.74566,1.74619,74501190000
2006-03-22 20:00:00,1.74627,1.74723,1.74555,1.74628,14504450000
2006-03-23 00:00:00,1.74633,1.74657,1.74283,1.74348,12268070000
2006-03-23 04:00:00,1.74356,1.74486,1.74247,1.74296,12023850000
2006-03-23 08:00:00,1.74286,1.74408,1.7405,1.74096,15388900000
2006-03-23 12:00:00,1.741,1.74454,1.73281,1.73461,14516890970
2006-03-23 16:00:00,1.73439,1.73692,1.73274,1.73456,76262390000
2006-03-23 20:00:00,1.73459,1.73587,1.73335,1.73359,15356620000
2006-03-24 00:00:00,1.73357,1.73595,1.73335,1.735,11524450000
2006-03-24 04:00:00,1.73508,1.73528,1.73085,1.7316,11952950000
2006-03-24 08:00:00,1.73162,1.73396,1.73128,1.73179,15442046990
2006-03-24 12:00:00,1.73184,1.74272,1.73128,1.74065,15101866990
2006-03-24 16:00:00,1.74049,1.74423,1.73955,1.74217,75550257960
2006-03-24 20:00:00,1.74217,1.7434,1.74194,1.74205,7865000000
2006-03-26 20:00:00,1.74235,1.74268,1.74112,1.74268,5664500000
2006-03-27 00:00:00,1.74288,1.74732,1.74151,1.74589,12302290000
2006-03-27 04:00:00,1.74588,1.74822,1.74504,1.74652,13443470000
2006-03-27 08:00:00,1.74645,1.74824,1.74563,1.74712,14796786990
2006-03-27 12:00:00,1.74714,1.74928,1.74617,1.74716,14793150000
2006-03-27 16:00:00,1.74725,1.74778,1.74526,1.74711,75518147960
2006-03-27 20:00:00,1.74714,1.74755,1.74515,1.7467,15037096990
2006-03-28 00:00:00,1.74687,1.74775,1.74396,1.74511,11473560000
2006-03-28 04:00:00,1.74509,1.74807,1.74474,1.74698,13451540000
2006-03-28 08:00:00,1.74722,1.74993,1.74593,1.74931,15772620000
2006-03-28 12:00:00,1.74929,1.75336,1.74804,1.74917,15090996990
2006-03-28 16:00:00,1.74927,1.75064,1.74279,1.74324,77090426990
2006-03-28 20:00:00,1.74337,1.74444,1.74205,1.7425,14803500000
2006-03-29 00:00:00,1.74253,1.74353,1.74231,1.743,11229470000
2006-03-29 04:00:00,1.74305,1.74404,1.73662,1.73706,13440016990
2006-03-29 08:00:00,1.73705,1.73813,1.73449,1.73585,15931783980
2006-03-29 12:00:00,1.73582,1.73626,1.7316,1.73407,15928150000
2006-03-29 16:00:00,1.73414,1.73676,1.73303,1.73405,74826046990
2006-03-29 20:00:00,1.7341,1.7357,1.73316,1.73489,14780200000
2006-03-30 00:00:00,1.73492,1.73932,1.73435,1.73868,11633870000
2006-03-30 04:00:00,1.73872,1.74193,1.73634,1.73721,13741820000
2006-03-30 08:00:00,1.73723,1.74168,1.73685,1.74107,16045400000
2006-03-30 12:00:00,1.74106,1.74675,1.73717,1.74362,15919550000
2006-03-30 16:00:00,1.7436,1.74806,1.74322,1.74634,75475930970
2006-03-30 20:00:00,1.74632,1.7475,1.74551,1.74691,14799190000
2006-03-31 00:00:00,1.74701,1.74707,1.744,1.7451,11505316990
2006-03-31 04:00:00,1.74515,1.74535,1.74079,1.74113,12842566990
2006-03-31 08:00:00,1.741,1.74119,1.73369,1.73597,15266150000
2006-03-31 12:00:00,1.73593,1.74068,1.73374,1.73726,15173616990
2006-03-31 16:00:00,1.73749,1.73919,1.73597,1.73623,76473030970
2006-03-31 20:00:00,1.73628,1.73799,1.73579,1.73685,8557220000
2006-04-02 20:00:00,1.73647,1.73753,1.73553,1.7356,9509400000
2006-04-03 00:00:00,1.73566,1.7362,1.73153,1.73289,11725470000
2006-04-03 04:00:00,1.73295,1.73328,1.72494,1.72765,14452550000
2006-04-03 08:00:00,1.72755,1.72899,1.72492,1.72863,15652400000
2006-04-03 12:00:00,1.72864,1.73984,1.72664,1.73846,14968240000
2006-04-03 16:00:00,1.7385,1.74034,1.73781,1.73857,75144843980
2006-04-03 20:00:00,1.7386,1.74131,1.73844,1.73967,13796980970
2006-04-04 00:00:00,1.73974,1.73995,1.73694,1.73778,11602990000
2006-04-04 04:00:00,1.73791,1.74459,1.7376,1.74459,14034396990
2006-04-04 08:00:00,1.74478,1.74694,1.74371,1.74657,15316020000
2006-04-04 12:00:00,1.74665,1.75727,1.7466,1.75565,15774740000
2006-04-04 16:00:00,1.75574,1.75669,1.75404,1.75555,75746677960
2006-04-04 20:00:00,1.75558,1.75576,1.75328,1.75391,14891700000
2006-04-05 00:00:00,1.754,1.75753,1.75298,1.75698,12940800000
2006-04-05 04:00:00,1.75705,1.76136,1.75617,1.75955,13774896990
2006-04-05 08:00:00,1.75943,1.76001,1.75082,1.7512,14724596990
2006-04-05 12:00:00,1.75127,1.7532,1.748,1.74925,15766150000
2006-04-05 16:00:00,1.74939,1.75511,1.74939,1.75309,75049443980
2006-04-05 20:00:00,1.75315,1.75482,1.75146,1.7515,14448990000
2006-04-06 00:00:00,1.75152,1.75441,1.75038,1.75235,12103070000
2006-04-06 04:00:00,1.75249,1.75514,1.75081,1.75411,13806766990
2006-04-06 08:00:00,1.75406,1.75933,1.75388,1.75762,16383370000
2006-04-06 12:00:00,1.75752,1.75752,1.74963,1.75006,16098596990
2006-04-06 16:00:00,1.75015,1.75287,1.7487,1.75255,74244987960
2006-04-06 20:00:00,1.75258,1.75297,1.74956,1.75068,14887236990
2006-04-07 00:00:00,1.75092,1.75233,1.74902,1.75133,12486406990
2006-04-07 04:00:00,1.75134,1.75232,1.74891,1.75096,13848710000
2006-04-07 08:00:00,1.75095,1.75184,1.74757,1.74907,15745300000
2006-04-07 12:00:00,1.74906,1.75286,1.73513,1.74012,16416146990
2006-04-07 16:00:00,1.7401,1.74397,1.73966,1.74338,76772670000
2006-04-07 20:00:00,1.74345,1.7439,1.74239,1.74245,5605500000
2006-04-09 20:00:00,1.74158,1.74308,1.7414,1.74245,8236400000
2006-04-10 00:00:00,1.74248,1.74528,1.7424,1.74425,11494600000
2006-04-10 04:00:00,1.74431,1.74621,1.74217,1.74558,12835816990
2006-04-10 08:00:00,1.74553,1.74694,1.74292,1.74393,15393600000
2006-04-10 12:00:00,1.74399,1.74568,1.74002,1.74012,15739250000
2006-04-10 16:00:00,1.74015,1.74206,1.73737,1.7416,74205783980
2006-04-10 20:00:00,1.74165,1.74417,1.74148,1.74282,14645286990
2006-04-11 00:00:00,1.74282,1.74325,1.74162,1.7422,11498296990
2006-04-11 04:00:00,1.74225,1.7455,1.7421,1.74398,12975833980
2006-04-11 08:00:00,1.74395,1.7444,1.7393,1.74262,15878920000
2006-04-11 12:00:00,1.74264,1.74865,1.74203,1.74622,15209590000
2006-04-11 16:00:00,1.74631,1.74911,1.74542,1.7486,76330633980
2006-04-11 20:00:00,1.74865,1.74997,1.74786,1.74959,15049146990
2006-04-12 00:00:00,1.74968,1.75144,1.74968,1.75081,12824540000
2006-04-12 04:00:00,1.75085,1.75444,1.74797,1.75297,12864720000
2006-04-12 08:00:00,1.7529,1.75709,1.75042,1.75365,15123920000
2006-04-12 12:00:00,1.75362,1.7546,1.74625,1.75042,15326340000
2006-04-12 16:00:00,1.75042,1.7514,1.74842,1.74993,75839946990
2006-04-12 20:00:00,1.74998,1.75105,1.74895,1.74955,14521720000
2006-04-13 00:00:00,1.74951,1.75227,1.74898,1.7514,12062000000
2006-04-13 04:00:00,1.75148,1.75478,1.75125,1.75414,13579900000
2006-04-13 08:00:00,1.75413,1.75559,1.75085,1.7522,15222640970
2006-04-13 12:00:00,1.75203,1.75289,1.74832,1.75246,15330700000
2006-04-13 16:00:00,1.75257,1.75389,1.75103,1.75179,76215956990
2006-04-13 20:00:00,1.7518,1.7528,1.75105,1.7513,13938800000
2006-04-14 00:00:00,1.75135,1.75219,1.75085,1.7514,10881310000
2006-04-14 04:00:00,1.75141,1.75264,1.75109,1.75195,11539750000
2006-04-14 08:00:00,1.7519,1.75206,1.75081,1.75137,14130246990
2006-04-14 12:00:00,1.75138,1.75218,1.75054,1.75054,13672220000
2006-04-14 16:00:00,1.75062,1.75192,1.75062,1.75065,74471637960
2006-04-14 20:00:00,1.7507,1.75098,1.75035,1.75085,5525450000
2006-04-16 20:00:00,1.75117,1.75535,1.74628,1.7553,9239700000
2006-04-17 00:00:00,1.75533,1.75992,1.75528,1.75743,12708396990
2006-04-17 04:00:00,1.75745,1.75861,1.75713,1.75746,11768970000
2006-04-17 08:00:00,1.75742,1.76663,1.75615,1.76559,14590120000
2006-04-17 12:00:00,1.76548,1.77448,1.76507,1.77106,15361370000
2006-04-17 16:00:00,1.77098,1.773,1.7683,1.76915,75502163980
2006-04-17 20:00:00,1.76918,1.7705,1.7685,1.76992,13914840000
2006-04-18 00:00:00,1.76995,1.77307,1.76992,1.7712,11953266990
2006-04-18 04:00:00,1.77125,1.77266,1.76961,1.77056,13185940000
2006-04-18 08:00:00,1.77061,1.77418,1.7677,1.77142,15017820000
2006-04-18 12:00:00,1.77152,1.77835,1.77135,1.77589,15140200000
2006-04-18 16:00:00,1.77588,1.78105,1.77588,1.7801,75109980000
2006-04-18 20:00:00,1.78005,1.78388,1.77973,1.78229,15816320000
2006-04-19 00:00:00,1.78233,1.78327,1.78075,1.78113,11878513980
2006-04-19 04:00:00,1.78113,1.78355,1.77933,1.7828,12854490000
2006-04-19 08:00:00,1.78283,1.78751,1.78231,1.7841,15436550000
2006-04-19 12:00:00,1.78415,1.7909,1.7817,1.78907,15920590000
2006-04-19 16:00:00,1.78927,1.79334,1.78919,1.79205,76064466990
2006-04-19 20:00:00,1.79212,1.79274,1.7897,1.79071,14552416990
2006-04-20 00:00:00,1.79068,1.79068,1.78739,1.7882,12456600000
2006-04-20 04:00:00,1.78825,1.78939,1.78629,1.78867,13863656990
2006-04-20 08:00:00,1.78846,1.79018,1.78011,1.78119,15193770000
2006-04-20 12:00:00,1.78127,1.78397,1.77553,1.77958,15748250000
2006-04-20 16:00:00,1.77961,1.77983,1.778,1.7788,76212647960
2006-04-20 20:00:00,1.77886,1.77923,1.77529,1.77769,13866796990
2006-04-21 00:00:00,1.77777,1.77959,1.77732,1.7794,10643146990
2006-04-21 04:00:00,1.77945,1.77965,1.77601,1.77839,12261120000
2006-04-21 08:00:00,1.77833,1.78392,1.77763,1.77872,15385470000
2006-04-21 12:00:00,1.77875,1.78406,1.77766,1.78149,15684770000
2006-04-21 16:00:00,1.78131,1.78267,1.77862,1.78223,74715560970
2006-04-21 20:00:00,1.78208,1.78261,1.7807,1.7821,6178370000
2006-04-23 20:00:00,1.78357,1.78721,1.78286,1.78694,12057900000
2006-04-24 00:00:00,1.78689,1.787,1.78467,1.7851,14276316990
2006-04-24 04:00:00,1.78518,1.79138,1.78482,1.7901,12394870000
2006-04-24 08:00:00,1.78991,1.79258,1.78725,1.78807,15895870000
2006-04-24 12:00:00,1.78805,1.78805,1.77919,1.78345,15322590000
2006-04-24 16:00:00,1.78354,1.79032,1.78343,1.78894,75271200000
2006-04-24 20:00:00,1.789,1.7891,1.7847,1.78558,14409713980
2006-04-25 00:00:00,1.78561,1.7867,1.7849,1.78632,11543320000
2006-04-25 04:00:00,1.78633,1.78839,1.78531,1.78647,13566096990
2006-04-25 08:00:00,1.78625,1.788,1.78255,1.78562,15427000000
2006-04-25 12:00:00,1.78568,1.7939,1.78337,1.78715,16098220000
2006-04-25 16:00:00,1.78732,1.7893,1.78583,1.7877,76870850000
